"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Karl Alzner","KARL.ALZNER","12-13","WSH","D","L",1988-09-24,23,48,123.28,9.73,9.55,9.91,9.58,4.98,2,18.56,14.47,137.09,19.58,178.07,25.72,242.82,0.92,17.56,-16.56,-122.62,-158.49,-217.1,-16.64,13.82,86.46
"Karl Alzner","KARL.ALZNER","13-14","WSH","D","L",1988-09-24,24,79,288.9,9.06,9.98,8.01,7.9,6.78,3.09,31.03,35.11,316.69,39.37,452.05,51.34,598.88,2.55,35.07,-27.94,-281.58,-412.68,-547.54,-32.52,8.8,90.2
"Karl Alzner","KARL.ALZNER","14-15","WSH","D","L",1988-09-24,25,79,177.2,7.39,19.53,16.19,13.38,7.33,1.08,13.54,33.46,137.83,38.59,199.7,42.94,277.91,1.27,16.05,-12.46,-104.37,-161.11,-234.97,-14.78,3.23,90.18
"Karl Alzner","KARL.ALZNER","15-16","WSH","D","L",1988-09-24,26,81,230.38,5.26,9.14,7.54,5.72,4.78,1.18,21.27,18.84,187.27,22.34,273.8,23.4,385.89,1.22,24.28,-20.09,-168.43,-251.46,-362.49,-23.06,6.26,88.64
"Karl Alzner","KARL.ALZNER","16-17","WSH","D","L",1988-09-24,27,80,249.75,8.72,18.05,15.43,12.26,12.05,1.8,18.84,36.59,166.07,47.02,257.76,51.33,367.19,3.3,24.08,-17.04,-129.48,-210.74,-315.86,-20.78,4.92,88.66
"Karl Alzner","KARL.ALZNER","17-18","MTL","D","L",1988-09-24,28,82,231.35,8.46,10.14,8.45,8.2,7.48,3.01,32.57,26.51,234.94,30.35,328.91,39.93,447.25,2.53,31.31,-29.56,-208.43,-298.56,-407.32,-28.78,11.35,86.14
"Karlis Skrastins","KARLIS.SKRASTINS","07-08","COL","D","L",1974-07-09,33,43,109.57,0,10.72,9.26,9.1,9.54,0,7.73,11.74,97.78,13.68,134.01,17.45,174.3,1.27,12.04,-7.73,-86.04,-120.33,-156.85,-10.77,0,92.09
"Karlis Skrastins","KARLIS.SKRASTINS","07-08","FLA","D","L",1974-07-09,33,17,50.47,0,23.37,20.12,14.3,22.41,0,1.18,10.59,34.73,12.49,49.58,12.52,75.04,0.91,3.15,-1.18,-24.14,-37.09,-62.52,-2.24,0,96.6
"Karlis Skrastins","KARLIS.SKRASTINS","08-09","FLA","D","L",1974-07-09,34,79,255.47,5.14,8.55,8.98,8.63,8.72,2,36.89,25.38,271.37,37.86,383.76,46.63,493.73,3.18,33.27,-34.89,-245.99,-345.9,-447.1,-30.09,7.88,86.41
"Karlis Skrastins","KARLIS.SKRASTINS","09-10","DAL","D","L",1974-07-09,35,76,251.33,5.31,10.75,9.55,7.47,7.32,1.93,34.44,28.12,233.36,35.57,336.82,37.44,463.82,2.2,27.87,-32.51,-205.24,-301.25,-426.38,-25.67,6.86,85.24
"Karlis Skrastins","KARLIS.SKRASTINS","10-11","DAL","D","L",1974-07-09,36,73,239.05,10.82,9.61,8.21,7.51,6.63,3.06,25.23,24.99,235.14,28.7,320.81,35.8,440.83,2.04,28.71,-22.17,-210.15,-292.11,-405.03,-26.67,12.24,89.27
"Kaspars Daugavins","KASPARS.DAUGAVINS","11-12","OTT","L","L",1988-05-18,23,64,126.85,23.17,15.23,17.28,13.93,12.51,2.98,9.88,18.06,100.5,29.66,141.97,33.09,204.54,1.66,11.61,-6.9,-82.44,-112.31,-171.45,-9.95,16.5,90.17
"Kasperi Kapanen","KASPERI.KAPANEN","18-19","TOR","R","R",1996-07-23,22,76,124.83,19.88,22.07,19.88,17.12,13.63,3.25,13.1,27.17,95.95,33.7,135.79,36.46,176.52,1.92,12.17,-9.85,-68.78,-102.09,-140.06,-10.25,11.96,86.35
"Kasperi Kapanen","KASPERI.KAPANEN","19-20","TOR","R","R",1996-07-23,23,68,111.4,16.47,18.96,19.91,19.44,20.08,3.13,15.87,25.68,109.79,35.3,142.04,41.11,170.39,3.03,12.06,-12.74,-84.11,-106.74,-129.28,-9.03,12.19,85.55
"Keaton Ellerby","KEATON.ELLERBY","12-13","L.A","D","L",1988-11-05,23,34,60.68,0,9.32,10.9,10.2,9.41,0,2,3.75,36.49,7.89,64.47,9.8,86.3,0.53,5.1,-2,-32.74,-56.58,-76.5,-4.57,0,94.52
"Keith Aulie","KEITH.AULIE","10-11","TOR","D","L",1989-06-11,21,39,82.12,0,13.51,13.45,12.08,5.18,0,10.61,11.1,71.06,15.86,102.04,18.87,137.4,0.49,8.97,-10.61,-59.96,-86.18,-118.53,-8.48,0,85.07
"Keith Ballard","KEITH.BALLARD","07-08","ARI","D","L",1982-11-26,24,81,278.88,8.31,13.36,12.16,11.84,7.36,3.04,33.55,37.64,244.1,46.42,335.4,60.96,453.98,2.42,30.44,-30.51,-206.46,-288.98,-393.02,-28.02,8.08,86.26
"Keith Ballard","KEITH.BALLARD","08-09","FLA","D","L",1982-11-26,25,81,195.2,19.01,12.54,11.75,11.11,8.62,2.87,12.23,25.66,178.94,34.81,261.33,43.97,351.91,2.34,24.81,-9.36,-153.28,-226.52,-307.94,-22.47,11.18,93.17
"Keith Ballard","KEITH.BALLARD","09-10","FLA","D","L",1982-11-26,26,82,218.77,5.82,6.63,6.58,6.13,4.68,1.94,31.4,16.01,225.46,22.91,325.22,29.5,452.1,1.33,27.11,-29.46,-209.45,-302.31,-422.6,-25.78,12.12,86.07
"Keith Ballard","KEITH.BALLARD","10-11","VAN","D","L",1982-11-26,27,65,105.23,6.3,18.71,17.97,16.71,16.62,0.87,12.94,24.18,105.08,31.84,145.34,38.2,190.42,2.46,12.34,-12.07,-80.9,-113.5,-152.22,-9.88,3.6,87.69
"Keith Yandle","KEITH.YANDLE","10-11","ARI","D","L",1986-09-09,24,81,59.55,9.35,13.84,11.41,10.62,7.61,0.99,9.6,9.56,59.54,11.46,88.95,12.41,104.41,0.72,8.74,-8.61,-49.98,-77.49,-92,-8.02,10.36,83.88
"Keith Yandle","KEITH.YANDLE","16-17","FLA","D","L",1986-09-09,30,80,136.85,17.84,21.61,20.36,20.44,14.25,3.09,14.23,32.33,117.27,39.48,154.46,44.62,173.71,2.03,12.22,-11.14,-84.94,-114.98,-129.09,-10.19,9.56,87.87
"Keith Yandle","KEITH.YANDLE","17-18","FLA","D","L",1986-09-09,31,76,180.45,18.98,15.27,16.09,14.6,10.65,5.11,21.82,39.67,220.16,54.7,285.31,58.87,344.34,3.4,28.53,-16.71,-180.49,-230.61,-285.47,-25.13,12.88,90.09
"Ken Klee","KEN.KLEE","07-08","ATL","D","R",1971-04-24,36,72,187.37,17.99,17.17,15.58,13.4,16.3,4.86,22.16,29.27,141.22,35.13,190.31,42.76,276.4,2.92,14.99,-17.3,-111.95,-155.18,-233.64,-12.07,16.6,84.31
"Ken Klee","KEN.KLEE","08-09","ARI","D","R",1971-04-24,37,65,119.9,0,11.08,8.91,8.65,7.99,0,18.92,13.17,105.65,16.1,164.68,20.38,215.16,1.16,13.35,-18.92,-92.48,-148.58,-194.78,-12.19,0,82.09
"Kent Huskins","KENT.HUSKINS","07-08","ANA","D","L",1979-05-04,28,76,87.32,0,16.93,19.61,17.8,13.58,0,8.06,13.23,64.91,20.3,83.22,23.45,108.28,1.18,7.51,-8.06,-51.68,-62.92,-84.83,-6.33,0,87.58
"Kent Huskins","KENT.HUSKINS","08-09","ANA","D","L",1979-05-04,29,33,88.92,9.62,9.41,8.12,8.63,10.44,1.18,11.08,9.7,93.43,10.74,121.5,14.12,149.51,1.12,9.61,-9.9,-83.73,-110.76,-135.39,-8.49,12.16,88.14
"Kent Huskins","KENT.HUSKINS","09-10","S.J","D","L",1979-05-04,30,80,132.87,0,12.21,15.96,12.73,8.6,0,11.44,16.07,115.51,28.48,149.94,29.42,201.6,1.38,14.67,-11.44,-99.44,-121.46,-172.18,-13.29,0,90.1
"Kent Huskins","KENT.HUSKINS","10-11","S.J","D","L",1979-05-04,31,49,72,0,18.93,17.3,13.74,11.29,0,4.99,10.58,45.3,13.07,62.5,14.96,93.95,0.7,5.5,-4.99,-34.72,-49.43,-78.99,-4.8,0,88.98
"Kevan Miller","KEVAN.MILLER","13-14","BOS","D","R",1987-11-15,25,46,92.38,25.76,22.16,18.59,15.21,15.06,2.37,6.83,19.43,68.26,21.48,94.06,23.32,130,1.31,7.39,-4.46,-48.83,-72.58,-106.68,-6.08,12.2,89.99
"Kevan Miller","KEVAN.MILLER","14-15","BOS","D","R",1987-11-15,26,41,114.65,24.49,14.53,12.62,11.08,8.12,2.88,8.88,15.47,90.98,19.63,135.9,21.65,173.77,1.04,11.77,-6,-75.51,-116.27,-152.12,-10.73,18.62,90.24
"Kevan Miller","KEVAN.MILLER","15-16","BOS","D","R",1987-11-15,27,66,177.23,11.71,17.8,15.5,12.14,10.52,3.2,24.12,27.62,127.59,34.6,188.68,38.38,277.86,1.96,16.67,-20.92,-99.97,-154.08,-239.48,-14.71,11.59,81.1
"Kevan Miller","KEVAN.MILLER","16-17","BOS","D","R",1987-11-15,28,58,116.22,15.54,16.73,13.69,12.15,8.87,1.8,9.78,14.49,72.11,18.73,118.05,23.1,167.07,0.96,9.86,-7.98,-57.62,-99.32,-143.97,-8.9,12.42,86.44
"Kevan Miller","KEVAN.MILLER","17-18","BOS","D","R",1987-11-15,29,66,147.93,17.66,14.45,12.99,11.17,10.17,2.87,13.38,21.93,129.87,27.7,185.5,31.75,252.37,1.66,14.66,-10.51,-107.94,-157.8,-220.62,-13,13.09,89.7
"Kevan Miller","KEVAN.MILLER","18-19","BOS","D","R",1987-11-15,30,37,69.18,10.17,24.96,19.7,16.75,17.05,1.01,8.92,15.36,46.17,16.58,67.57,20.14,100.08,1.18,5.74,-7.91,-30.81,-50.99,-79.94,-4.56,6.58,80.68
"Kevin Bieksa","KEVIN.BIEKSA","07-08","VAN","D","R",1981-06-16,26,34,87.23,11.67,8.59,9.52,8.47,4.28,1.18,8.93,7.31,77.76,11.33,107.7,13.26,143.33,0.45,10.07,-7.75,-70.45,-96.37,-130.07,-9.62,16.14,88.52
"Kevin Bieksa","KEVIN.BIEKSA","08-09","VAN","D","R",1981-06-16,27,70,177.5,22.33,15.58,16.08,13.5,13.64,4.01,13.95,26.5,143.61,39.56,206.48,41.54,266.19,2.88,18.24,-9.94,-117.11,-166.92,-224.65,-15.36,15.13,90.29
"Kevin Bieksa","KEVIN.BIEKSA","09-10","VAN","D","R",1981-06-16,28,55,106.57,5.23,11.42,9.6,9.06,9.61,0.99,17.94,13.24,102.74,15.35,144.62,18.23,183.02,1.37,12.88,-16.95,-89.5,-129.27,-164.79,-11.51,7.48,82.54
"Kevin Bieksa","KEVIN.BIEKSA","10-11","VAN","D","R",1981-06-16,29,66,174.02,10.43,13.14,14.27,14.83,10.06,2.12,18.2,22.01,145.53,31.73,190.7,43.78,251.37,2.22,19.84,-16.08,-123.52,-158.97,-207.59,-17.62,9.63,87.49
"Kevin Bieksa","KEVIN.BIEKSA","11-12","VAN","D","R",1981-06-16,30,77,199.68,29.09,15.76,14.52,13.79,9.41,3.18,7.75,30,160.35,35.24,207.4,43.05,269.22,2,19.25,-4.57,-130.35,-172.16,-226.17,-17.25,10.6,95.17
"Kevin Bieksa","KEVIN.BIEKSA","12-13","VAN","D","R",1981-06-16,31,36,71.08,0,10.64,10.02,10.57,7.68,0,7.17,7.54,63.35,8.79,78.93,12.12,102.54,0.74,8.89,-7.17,-55.81,-70.14,-90.42,-8.15,0,88.68
"Kevin Bieksa","KEVIN.BIEKSA","13-14","VAN","D","R",1981-06-16,32,76,164.58,7.65,15.09,13.77,12.43,10.82,1.01,12.19,19.91,112.07,27.22,170.49,34.67,244.33,1.82,15,-11.18,-92.16,-143.27,-209.66,-13.18,5.07,89.12
"Kevin Bieksa","KEVIN.BIEKSA","14-15","VAN","D","R",1981-06-16,33,58,112.63,19.77,30.91,25.91,22.44,25.26,1.18,4.79,33.2,74.2,38.36,109.68,43.3,149.62,3.18,9.41,-3.61,-41,-71.32,-106.32,-6.23,3.55,93.54
"Kevin Bieksa","KEVIN.BIEKSA","15-16","ANA","D","R",1981-06-16,34,71,142.82,7.87,11.93,13.97,12.78,10.43,0.99,11.59,17.85,131.77,31.95,196.78,36.45,248.77,2.07,17.78,-10.6,-113.92,-164.83,-212.32,-15.71,5.55,91.2
"Kevin Bieksa","KEVIN.BIEKSA","16-17","ANA","D","R",1981-06-16,35,81,135.47,5.03,9.27,11.06,11.36,7.4,0.99,18.69,13.51,132.27,22.13,177.89,28.7,223.89,1.43,17.9,-17.7,-118.76,-155.76,-195.19,-16.47,7.33,85.87
"Kevin Bieksa","KEVIN.BIEKSA","17-18","ANA","D","R",1981-06-16,36,58,113.58,21.87,17.13,15.99,13.11,12.77,1.99,7.11,23.6,114.16,30.77,161.65,30.91,204.85,2.2,15.03,-5.12,-90.56,-130.88,-173.94,-12.83,8.43,93.77
"Kevin Connauton","KEVIN.CONNAUTON","18-19","ARI","D","L",1990-02-23,28,49,137.27,29.8,22.7,21.08,17.42,15.1,6.07,14.3,37.77,128.63,47.16,176.51,50.71,240.31,2.91,16.36,-8.23,-90.86,-129.35,-189.6,-13.45,16.07,88.88
"Kevin Gravel","KEVIN.GRAVEL","18-19","EDM","D","L",1992-03-06,26,36,56.87,19.97,23.27,18.47,15.75,20.31,1.18,4.73,15.76,51.97,15.81,69.78,17.56,93.94,1.56,6.12,-3.55,-36.21,-53.97,-76.38,-4.56,7.49,90.9
"Kevin Hayes","KEVIN.HAYES","16-17","NYR","R","L",1992-05-08,24,75,107.62,28.2,24.6,21.36,20.02,18.67,7.6,19.35,30.08,92.18,34.67,127.64,41.76,166.88,2.9,12.63,-11.75,-62.1,-92.97,-125.12,-9.73,25.27,79.01
"Kevin Hayes","KEVIN.HAYES","17-18","NYR","R","L",1992-05-08,25,75,169.28,9.04,14.77,15.02,13.52,10.62,2.05,20.62,31.25,180.33,42.14,238.38,47.31,302.72,3.03,25.51,-18.57,-149.08,-196.24,-255.41,-22.48,6.56,88.57
"Kevin Hayes","KEVIN.HAYES","18-19","NYR","R","L",1992-05-08,26,51,100.72,27.76,20.12,20.18,18.07,17.45,3.12,8.12,23.3,92.53,30.37,120.13,33.21,150.55,2.57,12.16,-5,-69.23,-89.76,-117.34,-9.59,13.39,91.22
"Kevin Hayes","KEVIN.HAYES","19-20","PHI","R","L",1992-05-08,27,67,139.05,24.06,28.01,22.96,19.96,18.96,4.04,12.75,32.87,84.49,38.76,130.06,42.57,170.68,3.22,13.76,-8.71,-51.62,-91.3,-128.11,-10.54,12.29,84.91
"Kevin Klein","KEVIN.KLEIN","09-10","NSH","D","R",1984-12-13,24,80,200.2,5.6,11.25,11.42,11.14,9.53,1.94,32.72,21.87,172.52,30.34,235.44,39.27,313.2,2.48,23.53,-30.78,-150.65,-205.1,-273.93,-21.05,8.87,81.03
"Kevin Klein","KEVIN.KLEIN","10-11","NSH","D","R",1984-12-13,25,80,254.65,8.34,12.85,11.58,11.01,7.21,2.18,23.95,34.45,233.56,42.35,323.52,52.9,427.72,2.4,30.91,-21.77,-199.11,-281.17,-374.82,-28.51,6.33,89.75
"Kevin Klein","KEVIN.KLEIN","11-12","NSH","D","R",1984-12-13,26,66,150.55,5.79,9.13,7.29,6.09,5.64,0.99,16.1,12.62,125.64,15.28,194.22,18.37,283.37,1.18,19.73,-15.11,-113.02,-178.94,-265,-18.55,7.84,87.19
"Kevin Klein","KEVIN.KLEIN","12-13","NSH","D","R",1984-12-13,27,46,128.22,0,2.67,3.34,2.66,2.55,0,16,2.88,105.08,5.05,146.35,5.88,215.06,0.36,13.77,-16,-102.2,-141.3,-209.18,-13.41,0,84.77
"Kevin Klein","KEVIN.KLEIN","13-14","NSH","D","R",1984-12-13,28,47,102.38,6.35,11.79,10.14,7.58,4.94,0.87,12.83,8.82,66.01,11.59,102.66,12.53,152.72,0.47,9.04,-11.96,-57.19,-91.07,-140.19,-8.57,9.86,80.56
"Kevin Klein","KEVIN.KLEIN","14-15","NYR","D","R",1984-12-13,29,64,116.35,19.77,25.18,17.37,15.71,13.41,3.04,12.34,24.89,73.95,25.72,122.34,32.09,172.22,1.82,11.75,-9.3,-49.06,-96.62,-140.13,-9.93,12.21,83.31
"Kevin Klein","KEVIN.KLEIN","15-16","NYR","D","R",1984-12-13,30,64,141.1,0,15.79,15.02,13.6,11.06,0,13.23,21.15,112.8,28.38,160.58,35.4,224.86,1.99,16.01,-13.23,-91.65,-132.2,-189.46,-14.02,0,88.27
"Kevin Klein","KEVIN.KLEIN","16-17","NYR","D","R",1984-12-13,31,57,76.12,25.35,19.63,21.42,17.45,20.85,3.44,10.13,15.24,62.4,21.53,79,23.71,112.19,1.77,6.72,-6.69,-47.16,-57.47,-88.48,-4.95,22.57,83.77
"Kevin Porter","KEVIN.PORTER","15-16","PIT","C","L",1986-03-12,29,40,74.38,15.34,20.15,19.47,16.65,14.93,0.87,4.8,13.71,54.34,18.96,78.42,20.98,105,1.03,5.87,-3.93,-40.63,-59.46,-84.02,-4.84,6.35,91.17
"Kevin Rooney","KEVIN.ROONEY","18-19","N.J","C","L",1993-05-21,25,41,77.95,13.04,25.66,19.87,15.23,14.47,0.87,5.8,16.73,48.47,18.86,76.08,19.71,109.72,1.22,7.21,-4.93,-31.74,-57.22,-90.01,-5.99,5.2,88.03
"Kevin Rooney","KEVIN.ROONEY","19-20","N.J","C","L",1993-05-21,26,47,101.85,24.15,24.59,22.21,17.13,19.4,3.12,9.8,26.84,82.33,32.5,113.8,33.46,161.85,2.4,9.97,-6.68,-55.49,-81.3,-128.39,-7.57,11.62,88.1
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","11-12","STL","D","R",1989-01-29,22,78,153.9,24.75,20.52,17.9,14.78,17.71,2.94,8.94,27.92,108.16,34.94,160.25,38.16,219.97,2.98,13.85,-6,-80.24,-125.31,-181.81,-10.87,10.53,91.73
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","12-13","STL","D","R",1989-01-29,23,46,84,0,8.62,9.67,8.1,6.35,0,8.59,5.41,57.32,8.32,77.73,9.53,108.16,0.46,6.78,-8.59,-51.91,-69.41,-98.63,-6.32,0,85.01
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","13-14","STL","D","R",1989-01-29,24,80,56.4,25.35,19.8,16.89,15.19,13.81,1.08,3.18,11.18,45.28,13.05,64.2,15.07,84.16,0.87,5.43,-2.1,-34.1,-51.15,-69.09,-4.56,9.66,92.98
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","14-15","STL","D","R",1989-01-29,25,54,96.07,9.02,20.45,18.24,15.82,13.36,0.99,9.98,16.3,63.42,21.53,96.48,22.49,119.67,1.22,7.91,-8.99,-47.12,-74.95,-97.18,-6.69,6.07,84.26
"Kevin Shattenkirk","KEVIN.SHATTENKIRK","15-16","STL","D","R",1989-01-29,26,71,133.65,7.69,15.43,15.09,12.84,10.18,0.93,11.16,21.81,119.57,29.61,166.66,31.73,215.43,1.84,16.23,-10.23,-97.76,-137.05,-183.7,-14.39,4.26,90.67
"Kevyn Adams","KEVYN.ADAMS","07-08","CHI","C","R",1974-10-08,32,26,70.9,19.04,19.38,16.83,13.17,10.25,2.98,12.67,12.41,51.63,14.54,71.86,14.58,96.09,0.7,6.13,-9.69,-39.22,-57.32,-81.51,-5.43,24.01,75.46
"Kim Johnsson","KIM.JOHNSSON","07-08","MIN","D","L",1976-03-16,31,79,246.83,7.87,14.95,14.96,12.9,12.54,2.07,24.22,36.66,208.49,46.06,261.87,49.85,336.63,2.87,20.02,-22.15,-171.83,-215.81,-286.78,-17.15,5.65,88.38
"Kim Johnsson","KIM.JOHNSSON","08-09","MIN","D","L",1976-03-16,32,80,260.47,20.25,13.15,13.42,11.92,10.7,4.73,18.63,36.99,244.38,51.07,329.58,56.18,415.18,3.21,26.8,-13.9,-207.39,-278.51,-359,-23.59,12.79,92.38
"Kim Johnsson","KIM.JOHNSSON","09-10","MIN","D","L",1976-03-16,33,52,128.5,5.11,10.87,12.57,12.53,10.7,0.87,16.14,11.71,96.03,17.9,124.53,24.5,170.96,1.18,9.85,-15.27,-84.32,-106.63,-146.46,-8.67,7.43,83.19
"Kimmo Timonen","KIMMO.TIMONEN","07-08","PHI","D","L",1975-03-18,32,80,251.97,15.72,21.81,20.83,19.33,19.44,5.49,29.43,54.26,194.47,72.22,274.42,88.4,368.97,5.86,24.28,-23.94,-140.21,-202.2,-280.57,-18.42,10.12,84.87
"Kimmo Timonen","KIMMO.TIMONEN","08-09","PHI","D","L",1975-03-18,33,77,351.55,22.15,18.44,16.56,16.58,14.18,11.35,39.88,71.75,317.37,89.01,448.53,110.61,556.55,6.79,41.11,-28.53,-245.62,-359.52,-445.94,-34.32,15.82,87.43
"Kimmo Timonen","KIMMO.TIMONEN","09-10","PHI","D","L",1975-03-18,34,81,292.75,10.59,15.61,15.14,12.93,13.18,4.04,34.12,39.49,213.53,55.02,308.45,66.18,445.5,4.67,30.75,-30.08,-174.04,-253.43,-379.32,-26.08,10.23,84.02
"Kimmo Timonen","KIMMO.TIMONEN","10-11","PHI","D","L",1975-03-18,35,80,278.08,18.02,20.7,17.81,14.44,11.82,7.07,32.17,56.86,217.87,69.13,318.96,77.72,460.39,4.27,31.85,-25.1,-161.01,-249.83,-382.67,-27.58,12.43,85.23
"Kimmo Timonen","KIMMO.TIMONEN","11-12","PHI","D","L",1975-03-18,36,75,261.43,2.48,19.34,16.9,15.02,12.81,0.99,38.86,53.11,221.55,63.83,313.88,75.13,425.04,4.79,32.59,-37.87,-168.44,-250.05,-349.91,-27.8,1.86,82.46
"Kimmo Timonen","KIMMO.TIMONEN","12-13","PHI","D","L",1975-03-18,37,45,127.02,0,18.72,18.15,16.3,13.84,0,11.1,21.84,94.84,30.04,135.5,35.83,183.94,1.96,12.2,-11.1,-73,-105.46,-148.11,-10.24,0,88.3
"Kimmo Timonen","KIMMO.TIMONEN","13-14","PHI","D","L",1975-03-18,38,77,259.53,13.82,18.23,16.83,14.68,7.64,3.06,19.08,44.62,200.15,55.73,275.41,62.99,366.23,2.04,24.65,-16.02,-155.53,-219.68,-303.24,-22.61,6.86,90.47
"Kirk Maltby","KIRK.MALTBY","07-08","DET","L","R",1972-12-22,34,61,127.12,0,17.66,15.68,15.41,6.88,0,9.86,14.18,66.12,17.19,92.42,22.5,123.48,0.59,7.99,-9.86,-51.94,-75.23,-100.98,-7.4,0,85.09
"Kirk Maltby","KIRK.MALTBY","08-09","DET","L","R",1972-12-22,35,77,96.73,0,17.79,17.22,15.88,10.51,0,8.24,13.36,61.75,17.57,84.49,21.55,114.12,0.83,7.07,-8.24,-48.39,-66.92,-92.57,-6.24,0,86.66
"Kirk Maltby","KIRK.MALTBY","09-10","DET","L","R",1972-12-22,36,52,89.8,16.03,10.83,12.16,12.38,8.3,0.93,4.87,8.9,73.27,12.93,93.41,17,120.32,0.7,7.73,-3.94,-64.37,-80.48,-103.32,-7.03,10.45,93.35
"Klas Dahlbeck","KLAS.DAHLBECK","14-15","ARI","D","L",1991-07-06,23,18,59.58,0,5.36,4.02,4.51,1.74,0,5.81,3.63,64.06,3.59,85.61,5.51,116.66,0.16,9.04,-5.81,-60.43,-82.02,-111.15,-8.88,0,90.93
"Klas Dahlbeck","KLAS.DAHLBECK","15-16","ARI","D","L",1991-07-06,24,71,196.2,4.16,12.71,11.66,10.79,8.64,0.99,22.78,23.73,162.94,28.43,215.37,35.07,289.89,1.74,18.4,-21.79,-139.21,-186.94,-254.82,-16.66,4.17,86.02
"Korbinian Holzer","KORBINIAN.HOLZER","12-13","TOR","D","R",1988-02-16,24,21,55.95,21.31,5.08,7.09,8.03,13.38,1.01,3.73,2,37.4,4.02,52.66,6.2,71.03,0.61,3.95,-2.72,-35.4,-48.64,-64.83,-3.34,50.5,90.03
"Korbinian Holzer","KORBINIAN.HOLZER","14-15","TOR","D","R",1988-02-16,26,34,80.22,15.48,12.56,11.7,9.1,14.51,1.87,10.21,10.75,74.87,13.66,103.09,13.62,136.04,1.55,9.13,-8.34,-64.12,-89.43,-122.42,-7.58,17.4,86.36
"Korbinian Holzer","KORBINIAN.HOLZER","18-19","ANA","D","R",1988-02-16,30,22,54.48,10.78,13.24,14.35,11.61,6.72,0.99,8.19,7.88,51.65,11.71,69.92,11.77,89.65,0.57,7.91,-7.2,-43.77,-58.21,-77.88,-7.34,12.56,84.14
"Korbinian Holzer","KORBINIAN.HOLZER","19-20","ANA","D","R",1988-02-16,31,45,77.08,26.26,17.18,19.56,18.73,16.94,3.19,8.96,13.2,63.65,20.72,85.19,25.29,109.76,1.67,8.19,-5.77,-50.45,-64.47,-84.47,-6.52,24.17,85.92
"Kris Draper","KRIS.DRAPER","07-08","DET","C","L",1971-05-24,36,65,175.55,18.05,18.61,16.21,16.62,7.74,3.23,14.66,31.23,136.55,37.05,191.45,46.14,231.55,1.5,17.87,-11.43,-105.32,-154.4,-185.41,-16.37,10.34,89.26
"Kris Draper","KRIS.DRAPER","08-09","DET","C","L",1971-05-24,37,78,161.88,6.83,10.16,8.25,8.19,4.59,1.86,25.39,17.27,152.74,18.33,203.96,23.76,266.28,0.86,17.89,-23.53,-135.47,-185.63,-242.52,-17.03,10.77,83.38
"Kris Letang","KRIS.LETANG","07-08","PIT","D","R",1987-04-24,20,63,51.13,0,12.97,12.91,11.29,14.59,0,6.51,6.2,41.62,8.17,55.13,9.15,71.91,0.83,4.86,-6.51,-35.42,-46.96,-62.76,-4.03,0,84.36
"Kris Letang","KRIS.LETANG","08-09","PIT","D","R",1987-04-24,21,74,93.12,15.62,16.08,13.76,12.76,13.48,2.19,11.83,17.98,93.81,21.9,137.2,25.82,176.53,1.8,11.55,-9.64,-75.83,-115.3,-150.71,-9.75,12.18,87.39
"Kris Letang","KRIS.LETANG","09-10","PIT","D","R",1987-04-24,22,72,99.38,0,21.23,24.21,20.64,12.46,0,8.44,18.94,70.27,29.05,90.94,31.36,120.59,1.32,9.27,-8.44,-51.33,-61.89,-89.23,-7.95,0,87.99
"Kris Letang","KRIS.LETANG","10-11","PIT","D","R",1987-04-24,23,81,171.23,22.56,21.48,22.98,20.55,19.83,5.19,17.82,35.19,128.6,50.29,168.56,57.46,222.21,3.6,14.55,-12.63,-93.41,-118.27,-164.75,-10.95,14.75,86.14
"Kris Letang","KRIS.LETANG","11-12","PIT","D","R",1987-04-24,24,51,82.68,53.04,21.08,23.51,20.14,16.69,2.18,1.93,13.7,51.29,22.2,72.21,25.88,102.64,1.11,5.54,0.25,-37.59,-50.01,-76.76,-4.43,15.91,96.24
"Kris Letang","KRIS.LETANG","12-13","PIT","D","R",1987-04-24,25,34,76.42,0,6.08,4.61,4.41,0.59,0,9.34,4.23,65.29,4.25,87.99,5.17,112.09,0.05,8.37,-9.34,-61.06,-83.74,-106.92,-8.32,0,85.69
"Kris Letang","KRIS.LETANG","13-14","PIT","D","R",1987-04-24,26,37,73.77,0,9.64,9.94,7.49,6.71,0,4.89,7.22,67.68,9.41,85.24,9.43,116.48,0.58,8.07,-4.89,-60.46,-75.83,-107.05,-7.49,0,92.77
"Kris Letang","KRIS.LETANG","14-15","PIT","D","R",1987-04-24,27,67,187.32,14.15,11.42,9.22,9.09,7.12,3,18.2,23.31,180.79,26.41,259.97,33.13,331.38,1.86,24.27,-15.2,-157.48,-233.56,-298.25,-22.41,12.87,89.93
"Kris Letang","KRIS.LETANG","15-16","PIT","D","R",1987-04-24,28,70,161.3,15.67,20.79,19.03,16.41,12.77,4.12,22.18,37.52,142.97,45.74,194.64,49.81,253.71,2.5,17.07,-18.06,-105.45,-148.9,-203.9,-14.57,10.98,84.49
